keypoint,x,y,action
L,323,347,0
M,390,304,0
N,331,479,0
O,311,478,0
P,0,0,0
Q,0,0,0
A,252,63,0
B,307,55,0
C,244,56,0
D,317,58,0
E,320,16,0
F,332,126,0
G,321,176,0
H,464,185,0
I,231,242,0
J,398,230,0
K,251,302,0
L,323,347,0
M,390,304,0
N,331,479,0
O,311,478,0
P,0,0,0
Q,0,0,0
A,252,63,0
B,307,55,0
C,244,56,0
D,317,58,0
E,320,16,0
F,332,126,0
G,321,176,0
H,464,185,0
I,231,242,0
J,398,230,0
K,251,302,0
L,323,347,0
M,390,304,0
N,331,479,0
O,311,478,0
P,0,0,0
Q,0,0,0
A,164,61,0
B,168,55,0
C,159,54,0
D,0,0,0
E,96,52,0
F,172,110,0
G,90,107,0
H,231,182,0
I,87,183,0
J,235,241,0
K,164,250,0
L,178,245,0
M,148,250,0
N,227,371,0
O,249,422,0
P,0,0,0
Q,0,0,0
A,164,61,0
B,168,55,0
C,159,54,0
D,0,0,0
E,96,52,0
F,172,110,0
G,90,107,0
H,231,182,0
I,87,183,0
J,235,241,0
K,164,250,0
L,178,245,0
M,148,250,0
N,227,371,0
O,249,422,0
P,0,0,0
Q,0,0,0
A,164,61,0
B,168,55,0
C,159,54,0
D,0,0,0
E,96,52,0
F,172,110,0
G,90,107,0
H,231,182,0
I,87,183,0
J,235,241,0
K,164,250,0
L,178,245,0
M,148,250,0
N,227,371,0
O,249,422,0
P,0,0,0
Q,0,0,0
A,164,61,0
B,168,55,0
C,159,54,0
D,0,0,0
E,96,52,0
F,172,110,0
G,90,107,0
H,231,182,0
I,87,183,0
J,235,241,0
K,164,250,0
L,178,245,0
M,148,250,0
N,227,371,0
O,249,422,0
P,0,0,0
Q,0,0,0
A,164,61,0
B,168,55,0
C,159,54,0
D,0,0,0
E,96,52,0
F,172,110,0
G,90,107,0
H,231,182,0
I,87,183,0
J,235,241,0
K,164,250,0
L,178,245,0
M,148,250,0
N,227,371,0
O,249,422,0
P,0,0,0
Q,0,0,0
A,164,61,0
B,168,55,0
C,159,54,0
D,0,0,0
E,96,52,0
F,172,110,0
G,90,107,0
H,231,182,0
I,87,183,0
J,235,241,0
K,164,250,0
L,178,245,0
M,148,250,0
N,227,371,0
O,249,422,0
P,0,0,0
Q,0,0,0
A,164,61,0
B,168,55,0
C,159,54,0
D,0,0,0
E,96,52,0
F,172,110,0
G,90,107,0
H,231,182,0
I,87,183,0
J,235,241,0
K,164,250,0
L,178,245,0
M,148,250,0
N,227,371,0
O,249,422,0
P,0,0,0
Q,0,0,0
A,164,61,0
B,168,55,0
C,159,54,0
D,0,0,0
E,96,52,0
F,172,110,0
G,90,107,0
H,231,182,0
I,87,183,0
J,235,241,0
K,164,250,0
L,178,245,0
M,148,250,0
N,227,371,0
O,249,422,0
P,0,0,0
Q,0,0,0
A,164,61,0
B,168,55,0
C,159,54,0
D,0,0,0
E,96,52,0
F,172,110,0
G,90,107,0
H,231,182,0
I,87,183,0
J,235,241,0
K,164,250,0
L,178,245,0
M,148,250,0
N,227,371,0
O,249,422,0
P,0,0,0
Q,0,0,0
A,625,282,0
B,633,273,0
C,491,272,0
D,0,0,0
E,473,262,0
F,645,365,0
G,323,353,0
H,783,530,0
I,165,439,0
J,0,0,0
K,174,540,0
L,630,543,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,625,282,0
B,633,273,0
C,491,272,0
D,0,0,0
E,473,262,0
F,645,365,0
G,323,353,0
H,783,530,0
I,165,439,0
J,0,0,0
K,174,540,0
L,630,543,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,625,282,0
B,633,273,0
C,491,272,0
D,0,0,0
E,473,262,0
F,645,365,0
G,323,353,0
H,783,530,0
I,165,439,0
J,0,0,0
K,174,540,0
L,630,543,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,625,282,0
B,633,273,0
C,491,272,0
D,0,0,0
E,473,262,0
F,645,365,0
G,323,353,0
H,783,530,0
I,165,439,0
J,0,0,0
K,174,540,0
L,630,543,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,625,282,0
B,633,273,0
C,491,272,0
D,0,0,0
E,473,262,0
F,645,365,0
G,323,353,0
H,783,530,0
I,165,439,0
J,0,0,0
K,174,540,0
L,630,543,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,625,282,0
B,633,273,0
C,491,272,0
D,0,0,0
E,473,262,0
F,645,365,0
G,323,353,0
H,783,530,0
I,165,439,0
J,0,0,0
K,174,540,0
L,630,543,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,625,282,0
B,633,273,0
C,491,272,0
D,0,0,0
E,473,262,0
F,645,365,0
G,323,353,0
H,783,530,0
I,165,439,0
J,0,0,0
K,174,540,0
L,630,543,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,625,282,0
B,633,273,0
C,491,272,0
D,0,0,0
E,473,262,0
F,645,365,0
G,323,353,0
H,783,530,0
I,165,439,0
J,0,0,0
K,174,540,0
L,630,543,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,625,282,0
B,633,273,0
C,491,272,0
D,0,0,0
E,473,262,0
F,645,365,0
G,323,353,0
H,783,530,0
I,165,439,0
J,0,0,0
K,174,540,0
L,630,543,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,247,74,0
B,283,51,0
C,239,46,0
D,309,353,0
E,193,43,0
F,291,124,0
G,168,101,0
H,304,181,0
I,65,168,0
J,313,234,0
K,108,237,0
L,0,0,0
M,0,0,0
N,0,0,0
O,174,323,0
P,0,0,0
Q,0,0,0
A,247,74,0
B,283,51,0
C,239,46,0
D,309,353,0
E,193,43,0
F,291,124,0
G,168,101,0
H,304,181,0
I,65,168,0
J,313,234,0
K,108,237,0
L,0,0,0
M,0,0,0
N,0,0,0
O,174,323,0
P,0,0,0
Q,0,0,0
A,247,74,0
B,283,51,0
C,239,46,0
D,309,353,0
E,193,43,0
F,291,124,0
G,168,101,0
H,304,181,0
I,65,168,0
J,313,234,0
K,108,237,0
L,0,0,0
M,0,0,0
N,0,0,0
O,174,323,0
P,0,0,0
Q,0,0,0
A,247,74,0
B,283,51,0
C,239,46,0
D,309,353,0
E,193,43,0
F,291,124,0
G,168,101,0
H,304,181,0
I,65,168,0
J,313,234,0
K,108,237,0
L,0,0,0
M,0,0,0
N,0,0,0
O,174,323,0
P,0,0,0
Q,0,0,0
A,247,74,0
B,283,51,0
C,239,46,0
D,309,353,0
E,193,43,0
F,291,124,0
G,168,101,0
H,304,181,0
I,65,168,0
J,313,234,0
K,108,237,0
L,0,0,0
M,0,0,0
N,0,0,0
O,174,323,0
P,0,0,0
Q,0,0,0
A,247,74,0
B,283,51,0
C,239,46,0
D,309,353,0
E,193,43,0
F,291,124,0
G,168,101,0
H,304,181,0
I,65,168,0
J,313,234,0
K,108,237,0
L,0,0,0
M,0,0,0
N,0,0,0
O,174,323,0
P,0,0,0
Q,0,0,0
A,247,74,0
B,283,51,0
C,239,46,0
D,309,353,0
E,193,43,0
F,291,124,0
G,168,101,0
H,304,181,0
I,65,168,0
J,313,234,0
K,108,237,0
L,0,0,0
M,0,0,0
N,0,0,0
O,174,323,0
P,0,0,0
Q,0,0,0
A,247,74,0
B,283,51,0
C,239,46,0
D,309,353,0
E,193,43,0
F,291,124,0
G,168,101,0
H,304,181,0
I,65,168,0
J,313,234,0
K,108,237,0
L,0,0,0
M,0,0,0
N,0,0,0
O,174,323,0
P,0,0,0
Q,0,0,0
A,247,74,0
B,283,51,0
C,239,46,0
D,309,353,0
E,193,43,0
F,291,124,0
G,168,101,0
H,304,181,0
I,65,168,0
J,313,234,0
K,108,237,0
L,0,0,0
M,0,0,0
N,0,0,0
O,174,323,0
P,0,0,0
Q,0,0,0
A,645,191,0
B,649,183,0
C,635,184,0
D,645,179,0
E,496,186,0
F,787,282,0
G,486,341,0
H,811,438,0
I,467,443,0
J,959,442,0
K,959,366,0
L,644,538,0
M,485,539,0
N,803,537,0
O,646,538,0
P,1124,724,0
Q,1124,724,0
A,645,191,0
B,649,183,0
C,635,184,0
D,645,179,0
E,496,186,0
F,787,282,0
G,486,341,0
H,811,438,0
I,467,443,0
J,959,442,0
K,959,366,0
L,644,538,0
M,485,539,0
N,803,537,0
O,646,538,0
P,1124,724,0
Q,1124,724,0
A,645,191,0
B,649,183,0
C,635,184,0
D,645,179,0
E,496,186,0
F,787,282,0
G,486,341,0
H,811,438,0
I,467,443,0
J,959,442,0
K,959,366,0
L,644,538,0
M,485,539,0
N,803,537,0
O,646,538,0
P,1124,724,0
Q,1124,724,0
A,645,191,0
B,649,183,0
C,635,184,0
D,645,179,0
E,496,186,0
F,787,282,0
G,486,341,0
H,811,438,0
I,467,443,0
J,959,442,0
K,959,366,0
L,644,538,0
M,485,539,0
N,803,537,0
O,646,538,0
P,1124,724,0
Q,1124,724,0
A,645,191,0
B,649,183,0
C,635,184,0
D,645,179,0
E,496,186,0
F,787,282,0
G,486,341,0
H,811,438,0
I,467,443,0
J,959,442,0
K,959,366,0
L,644,538,0
M,485,539,0
N,803,537,0
O,646,538,0
P,1124,724,0
Q,1124,724,0
A,645,191,0
B,649,183,0
C,635,184,0
D,645,179,0
E,496,186,0
F,787,282,0
G,486,341,0
H,811,438,0
I,467,443,0
J,959,442,0
K,959,366,0
L,644,538,0
M,485,539,0
N,803,537,0
O,646,538,0
P,1124,724,0
Q,1124,724,0
A,645,191,0
B,649,183,0
C,635,184,0
D,645,179,0
E,496,186,0
F,787,282,0
G,486,341,0
H,811,438,0
I,467,443,0
J,959,442,0
K,959,366,0
L,644,538,0
M,485,539,0
N,803,537,0
O,646,538,0
P,1124,724,0
Q,1124,724,0
A,645,191,0
B,649,183,0
C,635,184,0
D,645,179,0
E,496,186,0
F,787,282,0
G,486,341,0
H,811,438,0
I,467,443,0
J,959,442,0
K,959,366,0
L,644,538,0
M,485,539,0
N,803,537,0
O,646,538,0
P,1124,724,0
Q,1124,724,0
A,645,191,0
B,649,183,0
C,635,184,0
D,645,179,0
E,496,186,0
F,787,282,0
G,486,341,0
H,811,438,0
I,467,443,0
J,959,442,0
K,959,366,0
L,644,538,0
M,485,539,0
N,803,537,0
O,646,538,0
P,1124,724,0
Q,1124,724,0
A,253,66,0
B,255,57,0
C,222,55,0
D,257,52,0
E,202,61,0
F,267,109,0
G,172,104,0
H,275,156,0
I,101,124,0
J,311,183,0
K,154,191,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,253,66,0
B,255,57,0
C,222,55,0
D,257,52,0
E,202,61,0
F,267,109,0
G,172,104,0
H,275,156,0
I,101,124,0
J,311,183,0
K,154,191,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,253,66,0
B,255,57,0
C,222,55,0
D,257,52,0
E,202,61,0
F,267,109,0
G,172,104,0
H,275,156,0
I,101,124,0
J,311,183,0
K,154,191,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,253,66,0
B,255,57,0
C,222,55,0
D,257,52,0
E,202,61,0
F,267,109,0
G,172,104,0
H,275,156,0
I,101,124,0
J,311,183,0
K,154,191,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,253,66,0
B,255,57,0
C,222,55,0
D,257,52,0
E,202,61,0
F,267,109,0
G,172,104,0
H,275,156,0
I,101,124,0
J,311,183,0
K,154,191,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,253,66,0
B,255,57,0
C,222,55,0
D,257,52,0
E,202,61,0
F,267,109,0
G,172,104,0
H,275,156,0
I,101,124,0
J,311,183,0
K,154,191,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,253,66,0
B,255,57,0
C,222,55,0
D,257,52,0
E,202,61,0
F,267,109,0
G,172,104,0
H,275,156,0
I,101,124,0
J,311,183,0
K,154,191,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,253,66,0
B,255,57,0
C,222,55,0
D,257,52,0
E,202,61,0
F,267,109,0
G,172,104,0
H,275,156,0
I,101,124,0
J,311,183,0
K,154,191,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,253,66,0
B,255,57,0
C,222,55,0
D,257,52,0
E,202,61,0
F,267,109,0
G,172,104,0
H,275,156,0
I,101,124,0
J,311,183,0
K,154,191,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,161,98,0
B,170,86,0
C,151,88,0
D,191,88,0
E,134,92,0
F,206,139,0
G,116,130,0
H,236,206,0
I,77,149,0
J,243,149,0
K,93,181,0
L,201,220,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,161,98,0
B,170,86,0
C,151,88,0
D,191,88,0
E,134,92,0
F,206,139,0
G,116,130,0
H,236,206,0
I,77,149,0
J,243,149,0
K,93,181,0
L,201,220,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,161,98,0
B,170,86,0
C,151,88,0
D,191,88,0
E,134,92,0
F,206,139,0
G,116,130,0
H,236,206,0
I,77,149,0
J,243,149,0
K,93,181,0
L,201,220,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,161,98,0
B,170,86,0
C,151,88,0
D,191,88,0
E,134,92,0
F,206,139,0
G,116,130,0
H,236,206,0
I,77,149,0
J,243,149,0
K,93,181,0
L,201,220,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,161,98,0
B,170,86,0
C,151,88,0
D,191,88,0
E,134,92,0
F,206,139,0
G,116,130,0
H,236,206,0
I,77,149,0
J,243,149,0
K,93,181,0
L,201,220,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,161,98,0
B,170,86,0
C,151,88,0
D,191,88,0
E,134,92,0
F,206,139,0
G,116,130,0
H,236,206,0
I,77,149,0
J,243,149,0
K,93,181,0
L,201,220,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,161,98,0
B,170,86,0
C,151,88,0
D,191,88,0
E,134,92,0
F,206,139,0
G,116,130,0
H,236,206,0
I,77,149,0
J,243,149,0
K,93,181,0
L,201,220,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,161,98,0
B,170,86,0
C,151,88,0
D,191,88,0
E,134,92,0
F,206,139,0
G,116,130,0
H,236,206,0
I,77,149,0
J,243,149,0
K,93,181,0
L,201,220,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,161,98,0
B,170,86,0
C,151,88,0
D,191,88,0
E,134,92,0
F,206,139,0
G,116,130,0
H,236,206,0
I,77,149,0
J,243,149,0
K,93,181,0
L,201,220,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,86,51,0
B,90,51,0
C,88,40,0
D,0,0,0
E,68,40,0
F,79,68,0
G,58,64,0
H,98,78,0
I,25,70,0
J,104,81,0
K,44,76,0
L,79,101,0
M,58,106,0
N,102,95,0
O,77,102,0
P,108,148,0
Q,102,148,0
A,86,51,0
B,90,51,0
C,88,40,0
D,0,0,0
E,68,40,0
F,79,68,0
G,58,64,0
H,98,78,0
I,25,70,0
J,104,81,0
K,44,76,0
L,79,101,0
M,58,106,0
N,102,95,0
O,77,102,0
P,108,148,0
Q,102,148,0
A,86,51,0
B,90,51,0
C,88,40,0
D,0,0,0
E,68,40,0
F,79,68,0
G,58,64,0
H,98,78,0
I,25,70,0
J,104,81,0
K,44,76,0
L,79,101,0
M,58,106,0
N,102,95,0
O,77,102,0
P,108,148,0
Q,102,148,0
A,86,51,0
B,90,51,0
C,88,40,0
D,0,0,0
E,68,40,0
F,79,68,0
G,58,64,0
H,98,78,0
I,25,70,0
J,104,81,0
K,44,76,0
L,79,101,0
M,58,106,0
N,102,95,0
O,77,102,0
P,108,148,0
Q,102,148,0
A,86,51,0
B,90,51,0
C,88,40,0
D,0,0,0
E,68,40,0
F,79,68,0
G,58,64,0
H,98,78,0
I,25,70,0
J,104,81,0
K,44,76,0
L,79,101,0
M,58,106,0
N,102,95,0
O,77,102,0
P,108,148,0
Q,102,148,0
A,86,51,0
B,90,51,0
C,88,40,0
D,0,0,0
E,68,40,0
F,79,68,0
G,58,64,0
H,98,78,0
I,25,70,0
J,104,81,0
K,44,76,0
L,79,101,0
M,58,106,0
N,102,95,0
O,77,102,0
P,108,148,0
Q,102,148,0
A,86,51,0
B,90,51,0
C,88,40,0
D,0,0,0
E,68,40,0
F,79,68,0
G,58,64,0
H,98,78,0
I,25,70,0
J,104,81,0
K,44,76,0
L,79,101,0
M,58,106,0
N,102,95,0
O,77,102,0
P,108,148,0
Q,102,148,0
A,86,51,0
B,90,51,0
C,88,40,0
D,0,0,0
E,68,40,0
F,79,68,0
G,58,64,0
H,98,78,0
I,25,70,0
J,104,81,0
K,44,76,0
L,79,101,0
M,58,106,0
N,102,95,0
O,77,102,0
P,108,148,0
Q,102,148,0
A,86,51,0
B,90,51,0
C,88,40,0
D,0,0,0
E,68,40,0
F,79,68,0
G,58,64,0
H,98,78,0
I,25,70,0
J,104,81,0
K,44,76,0
L,79,101,0
M,58,106,0
N,102,95,0
O,77,102,0
P,108,148,0
Q,102,148,0
A,316,224,0
B,325,181,0
C,257,188,0
D,382,174,0
E,240,186,0
F,402,253,0
G,238,247,0
H,471,423,0
I,154,232,0
J,398,307,0
K,155,312,0
L,392,482,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,316,224,0
B,325,181,0
C,257,188,0
D,382,174,0
E,240,186,0
F,402,253,0
G,238,247,0
H,471,423,0
I,154,232,0
J,398,307,0
K,155,312,0
L,392,482,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,316,224,0
B,325,181,0
C,257,188,0
D,382,174,0
E,240,186,0
F,402,253,0
G,238,247,0
H,471,423,0
I,154,232,0
J,398,307,0
K,155,312,0
L,392,482,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,316,224,0
B,325,181,0
C,257,188,0
D,382,174,0
E,240,186,0
F,402,253,0
G,238,247,0
H,471,423,0
I,154,232,0
J,398,307,0
K,155,312,0
L,392,482,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,316,224,0
B,325,181,0
C,257,188,0
D,382,174,0
E,240,186,0
F,402,253,0
G,238,247,0
H,471,423,0
I,154,232,0
J,398,307,0
K,155,312,0
L,392,482,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,316,224,0
B,325,181,0
C,257,188,0
D,382,174,0
E,240,186,0
F,402,253,0
G,238,247,0
H,471,423,0
I,154,232,0
J,398,307,0
K,155,312,0
L,392,482,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,316,224,0
B,325,181,0
C,257,188,0
D,382,174,0
E,240,186,0
F,402,253,0
G,238,247,0
H,471,423,0
I,154,232,0
J,398,307,0
K,155,312,0
L,392,482,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,316,224,0
B,325,181,0
C,257,188,0
D,382,174,0
E,240,186,0
F,402,253,0
G,238,247,0
H,471,423,0
I,154,232,0
J,398,307,0
K,155,312,0
L,392,482,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,316,224,0
B,325,181,0
C,257,188,0
D,382,174,0
E,240,186,0
F,402,253,0
G,238,247,0
H,471,423,0
I,154,232,0
J,398,307,0
K,155,312,0
L,392,482,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,158,84,0
B,560,274,0
C,155,61,0
D,643,304,0
E,2,183,0
F,387,146,0
G,314,135,0
H,470,279,0
I,10,280,0
J,485,189,0
K,148,278,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,158,84,0
B,560,274,0
C,155,61,0
D,643,304,0
E,2,183,0
F,387,146,0
G,314,135,0
H,470,279,0
I,10,280,0
J,485,189,0
K,148,278,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,158,84,0
B,560,274,0
C,155,61,0
D,643,304,0
E,2,183,0
F,387,146,0
G,314,135,0
H,470,279,0
I,10,280,0
J,485,189,0
K,148,278,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,158,84,0
B,560,274,0
C,155,61,0
D,643,304,0
E,2,183,0
F,387,146,0
G,314,135,0
H,470,279,0
I,10,280,0
J,485,189,0
K,148,278,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,158,84,0
B,560,274,0
C,155,61,0
D,643,304,0
E,2,183,0
F,387,146,0
G,314,135,0
H,470,279,0
I,10,280,0
J,485,189,0
K,148,278,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,158,84,0
B,560,274,0
C,155,61,0
D,643,304,0
E,2,183,0
F,387,146,0
G,314,135,0
H,470,279,0
I,10,280,0
J,485,189,0
K,148,278,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,158,84,0
B,560,274,0
C,155,61,0
D,643,304,0
E,2,183,0
F,387,146,0
G,314,135,0
H,470,279,0
I,10,280,0
J,485,189,0
K,148,278,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,158,84,0
B,560,274,0
C,155,61,0
D,643,304,0
E,2,183,0
F,387,146,0
G,314,135,0
H,470,279,0
I,10,280,0
J,485,189,0
K,148,278,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,158,84,0
B,560,274,0
C,155,61,0
D,643,304,0
E,2,183,0
F,387,146,0
G,314,135,0
H,470,279,0
I,10,280,0
J,485,189,0
K,148,278,0
L,0,0,0
M,0,0,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,374,261,0
B,465,196,0
C,369,254,0
D,488,280,0
E,348,188,0
F,467,285,0
G,240,276,0
H,466,455,0
I,111,354,0
J,0,0,0
K,228,372,0
L,369,532,0
M,242,532,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,374,261,0
B,465,196,0
C,369,254,0
D,488,280,0
E,348,188,0
F,467,285,0
G,240,276,0
H,466,455,0
I,111,354,0
J,0,0,0
K,228,372,0
L,369,532,0
M,242,532,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,374,261,0
B,465,196,0
C,369,254,0
D,488,280,0
E,348,188,0
F,467,285,0
G,240,276,0
H,466,455,0
I,111,354,0
J,0,0,0
K,228,372,0
L,369,532,0
M,242,532,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,374,261,0
B,465,196,0
C,369,254,0
D,488,280,0
E,348,188,0
F,467,285,0
G,240,276,0
H,466,455,0
I,111,354,0
J,0,0,0
K,228,372,0
L,369,532,0
M,242,532,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,374,261,0
B,465,196,0
C,369,254,0
D,488,280,0
E,348,188,0
F,467,285,0
G,240,276,0
H,466,455,0
I,111,354,0
J,0,0,0
K,228,372,0
L,369,532,0
M,242,532,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,374,261,0
B,465,196,0
C,369,254,0
D,488,280,0
E,348,188,0
F,467,285,0
G,240,276,0
H,466,455,0
I,111,354,0
J,0,0,0
K,228,372,0
L,369,532,0
M,242,532,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,374,261,0
B,465,196,0
C,369,254,0
D,488,280,0
E,348,188,0
F,467,285,0
G,240,276,0
H,466,455,0
I,111,354,0
J,0,0,0
K,228,372,0
L,369,532,0
M,242,532,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,374,261,0
B,465,196,0
C,369,254,0
D,488,280,0
E,348,188,0
F,467,285,0
G,240,276,0
H,466,455,0
I,111,354,0
J,0,0,0
K,228,372,0
L,369,532,0
M,242,532,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,374,261,0
B,465,196,0
C,369,254,0
D,488,280,0
E,348,188,0
F,467,285,0
G,240,276,0
H,466,455,0
I,111,354,0
J,0,0,0
K,228,372,0
L,369,532,0
M,242,532,0
N,0,0,0
O,0,0,0
P,0,0,0
Q,0,0,0
A,229,121,0
B,390,129,0
C,226,118,0
D,394,159,0
E,170,121,0
F,399,173,0
G,162,135,0
H,399,189,0
I,164,181,0
J,393,191,0
K,236,186,0
L,393,231,0
M,156,238,0
N,399,254,0
O,315,252,0
P,393,359,0
Q,241,346,0
A,229,121,0
B,390,129,0
C,226,118,0
D,394,159,0
E,170,121,0
F,399,173,0
G,162,135,0
H,399,189,0
I,164,181,0
J,393,191,0
K,236,186,0
L,393,231,0
M,156,238,0
N,399,254,0
O,315,252,0
P,393,359,0
Q,241,346,0
A,229,121,0
B,390,129,0
C,226,118,0
D,394,159,0
E,170,121,0
F,399,173,0
G,162,135,0
H,399,189,0
I,164,181,0
J,393,191,0
K,236,186,0
L,393,231,0
M,156,238,0
N,399,254,0
O,315,252,0
P,393,359,0
Q,241,346,0
A,229,121,0
B,390,129,0
C,226,118,0
D,394,159,0
E,170,121,0
F,399,173,0
G,162,135,0
H,399,189,0
I,164,181,0
J,393,191,0
K,236,186,0
L,393,231,0
M,156,238,0
N,399,254,0
O,315,252,0
P,393,359,0
Q,241,346,0
A,229,121,0
B,390,129,0
C,226,118,0
D,394,159,0
E,170,121,0
F,399,173,0
G,162,135,0
H,399,189,0
I,164,181,0
J,393,191,0
K,236,186,0
L,393,231,0
M,156,238,0
N,399,254,0
O,315,252,0
P,393,359,0
Q,241,346,0
A,229,121,0
B,390,129,0
C,226,118,0
D,394,159,0
E,170,121,0
F,399,173,0
G,162,135,0
H,399,189,0
I,164,181,0
J,393,191,0
K,236,186,0
L,393,231,0
M,156,238,0
N,399,254,0
O,315,252,0
P,393,359,0
Q,241,346,0
A,229,121,0
B,390,129,0
C,226,118,0
D,394,159,0
E,170,121,0
F,399,173,0
G,162,135,0
H,399,189,0
I,164,181,0
J,393,191,0
K,236,186,0
L,393,231,0
M,156,238,0
N,399,254,0
O,315,252,0
P,393,359,0
Q,241,346,0
A,229,121,0
B,390,129,0
C,226,118,0
D,394,159,0
E,170,121,0
F,399,173,0
G,162,135,0
H,399,189,0
I,164,181,0
J,393,191,0
K,236,186,0
L,393,231,0
M,156,238,0
N,399,254,0
O,315,252,0
P,393,359,0
Q,241,346,0
A,229,121,0
B,390,129,0
C,226,118,0
D,394,159,0
E,170,121,0
F,399,173,0
G,162,135,0
H,399,189,0
I,164,181,0
J,393,191,0
K,236,186,0
L,393,231,0
M,156,238,0
N,399,254,0
O,315,252,0
P,393,359,0
Q,241,346,0
A,179,193,0
B,172,189,0
C,174,186,0
D,0,0,0
E,139,190,0
F,178,254,0
G,108,244,0
H,0,0,0
I,46,254,0
J,0,0,0
