keypoint,x,y,action
J,0,0,1
K,0,0,1
L,256,294,1
M,249,299,1
N,0,0,1
O,0,0,1
P,401,282,1
Q,401,285,1
A,160,245,1
B,154,189,1
C,149,349,1
D,171,192,1
E,0,0,1
F,229,242,1
G,159,251,1
H,320,305,1
I,169,304,1
J,0,0,1
K,0,0,1
L,256,294,1
M,249,299,1
N,0,0,1
O,0,0,1
P,401,282,1
Q,401,285,1
A,160,245,1
B,154,189,1
C,149,349,1
D,171,192,1
E,0,0,1
F,229,242,1
G,159,251,1
H,320,305,1
I,169,304,1
J,0,0,1
K,0,0,1
L,256,294,1
M,249,299,1
N,0,0,1
O,0,0,1
P,401,282,1
Q,401,285,1
A,160,245,1
B,154,189,1
C,149,349,1
D,171,192,1
E,0,0,1
F,229,242,1
G,159,251,1
H,320,305,1
I,169,304,1
J,0,0,1
K,0,0,1
L,256,294,1
M,249,299,1
N,0,0,1
O,0,0,1
P,401,282,1
Q,401,285,1
A,160,245,1
B,154,189,1
C,149,349,1
D,171,192,1
E,0,0,1
F,229,242,1
G,159,251,1
H,320,305,1
I,169,304,1
J,0,0,1
K,0,0,1
L,256,294,1
M,249,299,1
N,0,0,1
O,0,0,1
P,401,282,1
Q,401,285,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,367,631,1
F,284,640,1
G,439,650,1
H,278,646,1
I,448,786,1
J,357,640,1
K,452,649,1
L,358,640,1
M,0,0,1
N,532,648,1
O,531,649,1
P,0,0,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,367,631,1
F,284,640,1
G,439,650,1
H,278,646,1
I,448,786,1
J,357,640,1
K,452,649,1
L,358,640,1
M,0,0,1
N,532,648,1
O,531,649,1
P,0,0,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,367,631,1
F,284,640,1
G,439,650,1
H,278,646,1
I,448,786,1
J,357,640,1
K,452,649,1
L,358,640,1
M,0,0,1
N,532,648,1
O,531,649,1
P,0,0,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,367,631,1
F,284,640,1
G,439,650,1
H,278,646,1
I,448,786,1
J,357,640,1
K,452,649,1
L,358,640,1
M,0,0,1
N,532,648,1
O,531,649,1
P,0,0,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,367,631,1
F,284,640,1
G,439,650,1
H,278,646,1
I,448,786,1
J,357,640,1
K,452,649,1
L,358,640,1
M,0,0,1
N,532,648,1
O,531,649,1
P,0,0,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,367,631,1
F,284,640,1
G,439,650,1
H,278,646,1
I,448,786,1
J,357,640,1
K,452,649,1
L,358,640,1
M,0,0,1
N,532,648,1
O,531,649,1
P,0,0,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,367,631,1
F,284,640,1
G,439,650,1
H,278,646,1
I,448,786,1
J,357,640,1
K,452,649,1
L,358,640,1
M,0,0,1
N,532,648,1
O,531,649,1
P,0,0,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,367,631,1
F,284,640,1
G,439,650,1
H,278,646,1
I,448,786,1
J,357,640,1
K,452,649,1
L,358,640,1
M,0,0,1
N,532,648,1
O,531,649,1
P,0,0,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,367,631,1
F,284,640,1
G,439,650,1
H,278,646,1
I,448,786,1
J,357,640,1
K,452,649,1
L,358,640,1
M,0,0,1
N,532,648,1
O,531,649,1
P,0,0,1
Q,0,0,1
A,312,459,1
B,314,456,1
C,0,0,1
D,319,454,1
E,0,0,1
F,330,459,1
G,315,459,1
H,472,531,1
I,311,533,1
J,651,626,1
K,325,538,1
L,474,538,1
M,467,539,1
N,332,622,1
O,325,623,1
P,653,629,1
Q,326,637,1
A,312,459,1
B,314,456,1
C,0,0,1
D,319,454,1
E,0,0,1
F,330,459,1
G,315,459,1
H,472,531,1
I,311,533,1
J,651,626,1
K,325,538,1
L,474,538,1
M,467,539,1
N,332,622,1
O,325,623,1
P,653,629,1
Q,326,637,1
A,312,459,1
B,314,456,1
C,0,0,1
D,319,454,1
E,0,0,1
F,330,459,1
G,315,459,1
H,472,531,1
I,311,533,1
J,651,626,1
K,325,538,1
L,474,538,1
M,467,539,1
N,332,622,1
O,325,623,1
P,653,629,1
Q,326,637,1
A,312,459,1
B,314,456,1
C,0,0,1
D,319,454,1
E,0,0,1
F,330,459,1
G,315,459,1
H,472,531,1
I,311,533,1
J,651,626,1
K,325,538,1
L,474,538,1
M,467,539,1
N,332,622,1
O,325,623,1
P,653,629,1
Q,326,637,1
A,312,459,1
B,314,456,1
C,0,0,1
D,319,454,1
E,0,0,1
F,330,459,1
G,315,459,1
H,472,531,1
I,311,533,1
J,651,626,1
K,325,538,1
L,474,538,1
M,467,539,1
N,332,622,1
O,325,623,1
P,653,629,1
Q,326,637,1
A,312,459,1
B,314,456,1
C,0,0,1
D,319,454,1
E,0,0,1
F,330,459,1
G,315,459,1
H,472,531,1
I,311,533,1
J,651,626,1
K,325,538,1
L,474,538,1
M,467,539,1
N,332,622,1
O,325,623,1
P,653,629,1
Q,326,637,1
A,312,459,1
B,314,456,1
C,0,0,1
D,319,454,1
E,0,0,1
F,330,459,1
G,315,459,1
H,472,531,1
I,311,533,1
J,651,626,1
K,325,538,1
L,474,538,1
M,467,539,1
N,332,622,1
O,325,623,1
P,653,629,1
Q,326,637,1
A,312,459,1
B,314,456,1
C,0,0,1
D,319,454,1
E,0,0,1
F,330,459,1
G,315,459,1
H,472,531,1
I,311,533,1
J,651,626,1
K,325,538,1
L,474,538,1
M,467,539,1
N,332,622,1
O,325,623,1
P,653,629,1
Q,326,637,1
A,312,459,1
B,314,456,1
C,0,0,1
D,319,454,1
E,0,0,1
F,330,459,1
G,315,459,1
H,472,531,1
I,311,533,1
J,651,626,1
K,325,538,1
L,474,538,1
M,467,539,1
N,332,622,1
O,325,623,1
P,653,629,1
Q,326,637,1
A,483,194,1
B,489,179,1
C,318,180,1
D,315,226,1
E,251,188,1
F,407,367,1
G,251,307,1
H,562,169,1
I,233,377,1
J,152,302,1
K,8,240,1
L,9,249,1
M,10,248,1
N,5,249,1
O,67,287,1
P,6,299,1
Q,60,298,1
A,483,194,1
B,489,179,1
C,318,180,1
D,315,226,1
E,251,188,1
F,407,367,1
G,251,307,1
H,562,169,1
I,233,377,1
J,152,302,1
K,8,240,1
L,9,249,1
M,10,248,1
N,5,249,1
O,67,287,1
P,6,299,1
Q,60,298,1
A,483,194,1
B,489,179,1
C,318,180,1
D,315,226,1
E,251,188,1
F,407,367,1
G,251,307,1
H,562,169,1
I,233,377,1
J,152,302,1
K,8,240,1
L,9,249,1
M,10,248,1
N,5,249,1
O,67,287,1
P,6,299,1
Q,60,298,1
A,483,194,1
B,489,179,1
C,318,180,1
D,315,226,1
E,251,188,1
F,407,367,1
G,251,307,1
H,562,169,1
I,233,377,1
J,152,302,1
K,8,240,1
L,9,249,1
M,10,248,1
N,5,249,1
O,67,287,1
P,6,299,1
Q,60,298,1
A,483,194,1
B,489,179,1
C,318,180,1
D,315,226,1
E,251,188,1
F,407,367,1
G,251,307,1
H,562,169,1
I,233,377,1
J,152,302,1
K,8,240,1
L,9,249,1
M,10,248,1
N,5,249,1
O,67,287,1
P,6,299,1
Q,60,298,1
A,483,194,1
B,489,179,1
C,318,180,1
D,315,226,1
E,251,188,1
F,407,367,1
G,251,307,1
H,562,169,1
I,233,377,1
J,152,302,1
K,8,240,1
L,9,249,1
M,10,248,1
N,5,249,1
O,67,287,1
P,6,299,1
Q,60,298,1
A,483,194,1
B,489,179,1
C,318,180,1
D,315,226,1
E,251,188,1
F,407,367,1
G,251,307,1
H,562,169,1
I,233,377,1
J,152,302,1
K,8,240,1
L,9,249,1
M,10,248,1
N,5,249,1
O,67,287,1
P,6,299,1
Q,60,298,1
A,483,194,1
B,489,179,1
C,318,180,1
D,315,226,1
E,251,188,1
F,407,367,1
G,251,307,1
H,562,169,1
I,233,377,1
J,152,302,1
K,8,240,1
L,9,249,1
M,10,248,1
N,5,249,1
O,67,287,1
P,6,299,1
Q,60,298,1
A,483,194,1
B,489,179,1
C,318,180,1
D,315,226,1
E,251,188,1
F,407,367,1
G,251,307,1
H,562,169,1
I,233,377,1
J,152,302,1
K,8,240,1
L,9,249,1
M,10,248,1
N,5,249,1
O,67,287,1
P,6,299,1
Q,60,298,1
A,474,345,1
B,476,342,1
C,811,351,1
D,482,345,1
E,807,355,1
F,491,365,1
G,799,376,1
H,624,454,1
I,325,457,1
J,491,459,1
K,330,457,1
L,489,542,1
M,804,542,1
N,807,631,1
O,792,630,1
P,489,630,1
Q,322,627,1
A,474,345,1
B,476,342,1
C,811,351,1
D,482,345,1
E,807,355,1
F,491,365,1
G,799,376,1
H,624,454,1
I,325,457,1
J,491,459,1
K,330,457,1
L,489,542,1
M,804,542,1
N,807,631,1
O,792,630,1
P,489,630,1
Q,322,627,1
A,474,345,1
B,476,342,1
C,811,351,1
D,482,345,1
E,807,355,1
F,491,365,1
G,799,376,1
H,624,454,1
I,325,457,1
J,491,459,1
K,330,457,1
L,489,542,1
M,804,542,1
N,807,631,1
O,792,630,1
P,489,630,1
Q,322,627,1
A,474,345,1
B,476,342,1
C,811,351,1
D,482,345,1
E,807,355,1
F,491,365,1
G,799,376,1
H,624,454,1
I,325,457,1
J,491,459,1
K,330,457,1
L,489,542,1
M,804,542,1
N,807,631,1
O,792,630,1
P,489,630,1
Q,322,627,1
A,474,345,1
B,476,342,1
C,811,351,1
D,482,345,1
E,807,355,1
F,491,365,1
G,799,376,1
H,624,454,1
I,325,457,1
J,491,459,1
K,330,457,1
L,489,542,1
M,804,542,1
N,807,631,1
O,792,630,1
P,489,630,1
Q,322,627,1
A,474,345,1
B,476,342,1
C,811,351,1
D,482,345,1
E,807,355,1
F,491,365,1
G,799,376,1
H,624,454,1
I,325,457,1
J,491,459,1
K,330,457,1
L,489,542,1
M,804,542,1
N,807,631,1
O,792,630,1
P,489,630,1
Q,322,627,1
A,474,345,1
B,476,342,1
C,811,351,1
D,482,345,1
E,807,355,1
F,491,365,1
G,799,376,1
H,624,454,1
I,325,457,1
J,491,459,1
K,330,457,1
L,489,542,1
M,804,542,1
N,807,631,1
O,792,630,1
P,489,630,1
Q,322,627,1
A,474,345,1
B,476,342,1
C,811,351,1
D,482,345,1
E,807,355,1
F,491,365,1
G,799,376,1
H,624,454,1
I,325,457,1
J,491,459,1
K,330,457,1
L,489,542,1
M,804,542,1
N,807,631,1
O,792,630,1
P,489,630,1
Q,322,627,1
A,474,345,1
B,476,342,1
C,811,351,1
D,482,345,1
E,807,355,1
F,491,365,1
G,799,376,1
H,624,454,1
I,325,457,1
J,491,459,1
K,330,457,1
L,489,542,1
M,804,542,1
N,807,631,1
O,792,630,1
P,489,630,1
Q,322,627,1
A,404,222,1
B,0,0,1
C,403,189,1
D,0,0,1
E,400,186,1
F,399,227,1
G,391,224,1
H,400,241,1
I,392,241,1
J,324,302,1
K,388,301,1
L,319,303,1
M,323,303,1
N,253,302,1
O,394,357,1
P,496,369,1
Q,493,370,1
A,404,222,1
B,0,0,1
C,403,189,1
D,0,0,1
E,400,186,1
F,399,227,1
G,391,224,1
H,400,241,1
I,392,241,1
J,324,302,1
K,388,301,1
L,319,303,1
M,323,303,1
N,253,302,1
O,394,357,1
P,496,369,1
Q,493,370,1
A,404,222,1
B,0,0,1
C,403,189,1
D,0,0,1
E,400,186,1
F,399,227,1
G,391,224,1
H,400,241,1
I,392,241,1
J,324,302,1
K,388,301,1
L,319,303,1
M,323,303,1
N,253,302,1
O,394,357,1
P,496,369,1
Q,493,370,1
A,404,222,1
B,0,0,1
C,403,189,1
D,0,0,1
E,400,186,1
F,399,227,1
G,391,224,1
H,400,241,1
I,392,241,1
J,324,302,1
K,388,301,1
L,319,303,1
M,323,303,1
N,253,302,1
O,394,357,1
P,496,369,1
Q,493,370,1
A,404,222,1
B,0,0,1
C,403,189,1
D,0,0,1
E,400,186,1
F,399,227,1
G,391,224,1
H,400,241,1
I,392,241,1
J,324,302,1
K,388,301,1
L,319,303,1
M,323,303,1
N,253,302,1
O,394,357,1
P,496,369,1
Q,493,370,1
A,404,222,1
B,0,0,1
C,403,189,1
D,0,0,1
E,400,186,1
F,399,227,1
G,391,224,1
H,400,241,1
I,392,241,1
J,324,302,1
K,388,301,1
L,319,303,1
M,323,303,1
N,253,302,1
O,394,357,1
P,496,369,1
Q,493,370,1
A,404,222,1
B,0,0,1
C,403,189,1
D,0,0,1
E,400,186,1
F,399,227,1
G,391,224,1
H,400,241,1
I,392,241,1
J,324,302,1
K,388,301,1
L,319,303,1
M,323,303,1
N,253,302,1
O,394,357,1
P,496,369,1
Q,493,370,1
A,404,222,1
B,0,0,1
C,403,189,1
D,0,0,1
E,400,186,1
F,399,227,1
G,391,224,1
H,400,241,1
I,392,241,1
J,324,302,1
K,388,301,1
L,319,303,1
M,323,303,1
N,253,302,1
O,394,357,1
P,496,369,1
Q,493,370,1
A,404,222,1
B,0,0,1
C,403,189,1
D,0,0,1
E,400,186,1
F,399,227,1
G,391,224,1
H,400,241,1
I,392,241,1
J,324,302,1
K,388,301,1
L,319,303,1
M,323,303,1
N,253,302,1
O,394,357,1
P,496,369,1
Q,493,370,1
A,1,277,1
B,1,275,1
C,0,275,1
D,491,362,1
E,-1,276,1
F,2,345,1
G,-3,285,1
H,5,354,1
I,0,355,1
J,4,362,1
K,0,362,1
L,0,367,1
M,-3,366,1
N,0,442,1
O,0,442,1
P,0,457,1
Q,1,457,1
A,1,277,1
B,1,275,1
C,0,275,1
D,491,362,1
E,-1,276,1
F,2,345,1
G,-3,285,1
H,5,354,1
I,0,355,1
J,4,362,1
K,0,362,1
L,0,367,1
M,-3,366,1
N,0,442,1
O,0,442,1
P,0,457,1
Q,1,457,1
A,1,277,1
B,1,275,1
C,0,275,1
D,491,362,1
E,-1,276,1
F,2,345,1
G,-3,285,1
H,5,354,1
I,0,355,1
J,4,362,1
K,0,362,1
L,0,367,1
M,-3,366,1
N,0,442,1
O,0,442,1
P,0,457,1
Q,1,457,1
A,1,277,1
B,1,275,1
C,0,275,1
D,491,362,1
E,-1,276,1
F,2,345,1
G,-3,285,1
H,5,354,1
I,0,355,1
J,4,362,1
K,0,362,1
L,0,367,1
M,-3,366,1
N,0,442,1
O,0,442,1
P,0,457,1
Q,1,457,1
A,1,277,1
B,1,275,1
C,0,275,1
D,491,362,1
E,-1,276,1
F,2,345,1
G,-3,285,1
H,5,354,1
I,0,355,1
J,4,362,1
K,0,362,1
L,0,367,1
M,-3,366,1
N,0,442,1
O,0,442,1
P,0,457,1
Q,1,457,1
A,1,277,1
B,1,275,1
C,0,275,1
D,491,362,1
E,-1,276,1
F,2,345,1
G,-3,285,1
H,5,354,1
I,0,355,1
J,4,362,1
K,0,362,1
L,0,367,1
M,-3,366,1
N,0,442,1
O,0,442,1
P,0,457,1
Q,1,457,1
A,1,277,1
B,1,275,1
C,0,275,1
D,491,362,1
E,-1,276,1
F,2,345,1
G,-3,285,1
H,5,354,1
I,0,355,1
J,4,362,1
K,0,362,1
L,0,367,1
M,-3,366,1
N,0,442,1
O,0,442,1
P,0,457,1
Q,1,457,1
A,1,277,1
B,1,275,1
C,0,275,1
D,491,362,1
E,-1,276,1
F,2,345,1
G,-3,285,1
H,5,354,1
I,0,355,1
J,4,362,1
K,0,362,1
L,0,367,1
M,-3,366,1
N,0,442,1
O,0,442,1
P,0,457,1
Q,1,457,1
A,1,277,1
B,1,275,1
C,0,275,1
D,491,362,1
E,-1,276,1
F,2,345,1
G,-3,285,1
H,5,354,1
I,0,355,1
J,4,362,1
K,0,362,1
L,0,367,1
M,-3,366,1
N,0,442,1
O,0,442,1
P,0,457,1
Q,1,457,1
A,99,180,1
B,101,176,1
C,97,177,1
D,0,0,1
E,91,178,1
F,84,61,1
G,81,195,1
H,7,51,1
I,3,49,1
J,91,190,1
K,460,182,1
L,99,304,1
M,364,181,1
N,91,403,1
O,84,402,1
P,86,477,1
Q,83,478,1
A,99,180,1
B,101,176,1
C,97,177,1
D,0,0,1
E,91,178,1
F,84,61,1
G,81,195,1
H,7,51,1
I,3,49,1
J,91,190,1
K,460,182,1
L,99,304,1
M,364,181,1
N,91,403,1
O,84,402,1
P,86,477,1
Q,83,478,1
A,99,180,1
B,101,176,1
C,97,177,1
D,0,0,1
E,91,178,1
F,84,61,1
G,81,195,1
H,7,51,1
I,3,49,1
J,91,190,1
K,460,182,1
L,99,304,1
M,364,181,1
N,91,403,1
O,84,402,1
P,86,477,1
Q,83,478,1
A,99,180,1
B,101,176,1
C,97,177,1
D,0,0,1
E,91,178,1
F,84,61,1
G,81,195,1
H,7,51,1
I,3,49,1
J,91,190,1
K,460,182,1
L,99,304,1
M,364,181,1
N,91,403,1
O,84,402,1
P,86,477,1
Q,83,478,1
A,99,180,1
B,101,176,1
C,97,177,1
D,0,0,1
E,91,178,1
F,84,61,1
G,81,195,1
H,7,51,1
I,3,49,1
J,91,190,1
K,460,182,1
L,99,304,1
M,364,181,1
N,91,403,1
O,84,402,1
P,86,477,1
Q,83,478,1
A,99,180,1
B,101,176,1
C,97,177,1
D,0,0,1
E,91,178,1
F,84,61,1
G,81,195,1
H,7,51,1
I,3,49,1
J,91,190,1
K,460,182,1
L,99,304,1
M,364,181,1
N,91,403,1
O,84,402,1
P,86,477,1
Q,83,478,1
A,99,180,1
B,101,176,1
C,97,177,1
D,0,0,1
E,91,178,1
F,84,61,1
G,81,195,1
H,7,51,1
I,3,49,1
J,91,190,1
K,460,182,1
L,99,304,1
M,364,181,1
N,91,403,1
O,84,402,1
P,86,477,1
Q,83,478,1
A,99,180,1
B,101,176,1
C,97,177,1
D,0,0,1
E,91,178,1
F,84,61,1
G,81,195,1
H,7,51,1
I,3,49,1
J,91,190,1
K,460,182,1
L,99,304,1
M,364,181,1
N,91,403,1
O,84,402,1
P,86,477,1
Q,83,478,1
A,99,180,1
B,101,176,1
C,97,177,1
D,0,0,1
E,91,178,1
F,84,61,1
G,81,195,1
H,7,51,1
I,3,49,1
J,91,190,1
K,460,182,1
L,99,304,1
M,364,181,1
N,91,403,1
O,84,402,1
P,86,477,1
Q,83,478,1
A,327,135,1
B,328,132,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,321,145,1
H,0,0,1
I,316,173,1
J,396,183,1
K,312,186,1
L,0,0,1
M,325,186,1
N,0,0,1
O,324,234,1
P,0,0,1
Q,0,0,1
A,327,135,1
B,328,132,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,321,145,1
H,0,0,1
I,316,173,1
J,396,183,1
K,312,186,1
L,0,0,1
M,325,186,1
N,0,0,1
O,324,234,1
P,0,0,1
Q,0,0,1
A,327,135,1
B,328,132,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,321,145,1
H,0,0,1
I,316,173,1
J,396,183,1
K,312,186,1
L,0,0,1
M,325,186,1
N,0,0,1
O,324,234,1
P,0,0,1
Q,0,0,1
A,327,135,1
B,328,132,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,321,145,1
H,0,0,1
I,316,173,1
J,396,183,1
K,312,186,1
L,0,0,1
M,325,186,1
N,0,0,1
O,324,234,1
P,0,0,1
Q,0,0,1
A,327,135,1
B,328,132,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,321,145,1
H,0,0,1
I,316,173,1
J,396,183,1
K,312,186,1
L,0,0,1
M,325,186,1
N,0,0,1
O,324,234,1
P,0,0,1
Q,0,0,1
A,327,135,1
B,328,132,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,321,145,1
H,0,0,1
I,316,173,1
J,396,183,1
K,312,186,1
L,0,0,1
M,325,186,1
N,0,0,1
O,324,234,1
P,0,0,1
Q,0,0,1
A,327,135,1
B,328,132,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,321,145,1
H,0,0,1
I,316,173,1
J,396,183,1
K,312,186,1
L,0,0,1
M,325,186,1
N,0,0,1
O,324,234,1
P,0,0,1
Q,0,0,1
A,327,135,1
B,328,132,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,321,145,1
H,0,0,1
I,316,173,1
J,396,183,1
K,312,186,1
L,0,0,1
M,325,186,1
N,0,0,1
O,324,234,1
P,0,0,1
Q,0,0,1
A,327,135,1
B,328,132,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,321,145,1
H,0,0,1
I,316,173,1
J,396,183,1
K,312,186,1
L,0,0,1
M,325,186,1
N,0,0,1
O,324,234,1
P,0,0,1
Q,0,0,1
A,314,134,1
B,318,100,1
C,253,100,1
D,0,0,1
E,0,0,1
F,390,256,1
G,160,267,1
H,3,129,1
I,3,129,1
J,2,139,1
K,2,138,1
L,4,141,1
M,5,141,1
N,6,172,1
O,7,172,1
P,6,193,1
Q,7,193,1
A,314,134,1
B,318,100,1
C,253,100,1
D,0,0,1
E,0,0,1
F,390,256,1
G,160,267,1
H,3,129,1
I,3,129,1
J,2,139,1
K,2,138,1
L,4,141,1
M,5,141,1
N,6,172,1
O,7,172,1
P,6,193,1
Q,7,193,1
A,314,134,1
B,318,100,1
C,253,100,1
D,0,0,1
E,0,0,1
F,390,256,1
G,160,267,1
H,3,129,1
I,3,129,1
J,2,139,1
K,2,138,1
L,4,141,1
M,5,141,1
N,6,172,1
O,7,172,1
P,6,193,1
Q,7,193,1
A,314,134,1
B,318,100,1
C,253,100,1
D,0,0,1
E,0,0,1
F,390,256,1
G,160,267,1
H,3,129,1
I,3,129,1
J,2,139,1
K,2,138,1
L,4,141,1
M,5,141,1
N,6,172,1
O,7,172,1
P,6,193,1
Q,7,193,1
A,314,134,1
B,318,100,1
C,253,100,1
D,0,0,1
E,0,0,1
F,390,256,1
G,160,267,1
H,3,129,1
I,3,129,1
J,2,139,1
K,2,138,1
L,4,141,1
M,5,141,1
N,6,172,1
O,7,172,1
P,6,193,1
Q,7,193,1
A,314,134,1
B,318,100,1
C,253,100,1
D,0,0,1
E,0,0,1
F,390,256,1
G,160,267,1
H,3,129,1
I,3,129,1
J,2,139,1
K,2,138,1
L,4,141,1
M,5,141,1
N,6,172,1
O,7,172,1
P,6,193,1
Q,7,193,1
A,314,134,1
B,318,100,1
C,253,100,1
D,0,0,1
E,0,0,1
F,390,256,1
G,160,267,1
H,3,129,1
I,3,129,1
J,2,139,1
K,2,138,1
L,4,141,1
M,5,141,1
N,6,172,1
O,7,172,1
P,6,193,1
Q,7,193,1
A,314,134,1
B,318,100,1
C,253,100,1
D,0,0,1
E,0,0,1
F,390,256,1
G,160,267,1
H,3,129,1
I,3,129,1
J,2,139,1
K,2,138,1
L,4,141,1
M,5,141,1
N,6,172,1
O,7,172,1
P,6,193,1
Q,7,193,1
A,314,134,1
B,318,100,1
C,253,100,1
D,0,0,1
E,0,0,1
F,390,256,1
G,160,267,1
H,3,129,1
I,3,129,1
J,2,139,1
K,2,138,1
L,4,141,1
M,5,141,1
N,6,172,1
O,7,172,1
P,6,193,1
Q,7,193,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,0,0,1
H,1204,673,1
I,0,0,1
J,962,526,1
K,0,0,1
L,0,0,1
M,0,0,1
N,0,0,1
O,0,0,1
P,0,0,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,0,0,1
H,1204,673,1
I,0,0,1
J,962,526,1
K,0,0,1
L,0,0,1
M,0,0,1
N,0,0,1
O,0,0,1
P,0,0,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,0,0,1
H,1204,673,1
I,0,0,1
J,962,526,1
K,0,0,1
L,0,0,1
M,0,0,1
N,0,0,1
O,0,0,1
P,0,0,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,0,0,1
H,1204,673,1
I,0,0,1
J,962,526,1
K,0,0,1
L,0,0,1
M,0,0,1
N,0,0,1
O,0,0,1
P,0,0,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,0,0,1
H,1204,673,1
I,0,0,1
J,962,526,1
K,0,0,1
L,0,0,1
M,0,0,1
N,0,0,1
O,0,0,1
P,0,0,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,0,0,1
H,1204,673,1
I,0,0,1
J,962,526,1
K,0,0,1
L,0,0,1
M,0,0,1
N,0,0,1
O,0,0,1
P,0,0,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,0,0,1
H,1204,673,1
I,0,0,1
J,962,526,1
K,0,0,1
L,0,0,1
M,0,0,1
N,0,0,1
O,0,0,1
P,0,0,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,0,0,1
H,1204,673,1
I,0,0,1
J,962,526,1
K,0,0,1
L,0,0,1
M,0,0,1
N,0,0,1
O,0,0,1
P,0,0,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,0,0,1
H,1204,673,1
I,0,0,1
J,962,526,1
K,0,0,1
L,0,0,1
M,0,0,1
N,0,0,1
O,0,0,1
P,0,0,1
Q,0,0,1
A,541,624,1
B,0,0,1
C,538,621,1
D,0,0,1
E,0,0,1
F,542,631,1
G,457,635,1
H,546,640,1
I,533,642,1
J,546,643,1
K,537,644,1
L,538,652,1
M,452,648,1
N,443,812,1
O,450,797,1
P,445,1125,1
Q,446,1125,1
A,541,624,1
B,0,0,1
C,538,621,1
D,0,0,1
E,0,0,1
F,542,631,1
G,457,635,1
H,546,640,1
I,533,642,1
J,546,643,1
K,537,644,1
L,538,652,1
M,452,648,1
N,443,812,1
O,450,797,1
P,445,1125,1
Q,446,1125,1
A,541,624,1
B,0,0,1
C,538,621,1
D,0,0,1
E,0,0,1
F,542,631,1
G,457,635,1
H,546,640,1
I,533,642,1
J,546,643,1
K,537,644,1
L,538,652,1
M,452,648,1
N,443,812,1
O,450,797,1
P,445,1125,1
Q,446,1125,1
A,541,624,1
B,0,0,1
C,538,621,1
D,0,0,1
E,0,0,1
F,542,631,1
G,457,635,1
H,546,640,1
I,533,642,1
J,546,643,1
K,537,644,1
L,538,652,1
M,452,648,1
N,443,812,1
O,450,797,1
P,445,1125,1
Q,446,1125,1
A,541,624,1
B,0,0,1
C,538,621,1
D,0,0,1
E,0,0,1
F,542,631,1
G,457,635,1
H,546,640,1
I,533,642,1
J,546,643,1
K,537,644,1
L,538,652,1
M,452,648,1
N,443,812,1
O,450,797,1
P,445,1125,1
Q,446,1125,1
A,541,624,1
B,0,0,1
C,538,621,1
D,0,0,1
E,0,0,1
F,542,631,1
G,457,635,1
H,546,640,1
I,533,642,1
J,546,643,1
K,537,644,1
L,538,652,1
M,452,648,1
N,443,812,1
O,450,797,1
P,445,1125,1
Q,446,1125,1
A,541,624,1
B,0,0,1
C,538,621,1
D,0,0,1
E,0,0,1
F,542,631,1
G,457,635,1
H,546,640,1
I,533,642,1
J,546,643,1
K,537,644,1
L,538,652,1
M,452,648,1
N,443,812,1
O,450,797,1
P,445,1125,1
Q,446,1125,1
A,541,624,1
B,0,0,1
C,538,621,1
D,0,0,1
